INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,IIFL      ,30/12/2025,00000550.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.05,000000000339900,           226050,              137,              065,      124342680.00,          15180.00
OPTSTK    ,IIFL      ,30/12/2025,00000560.00,CE      ,00000036.00,00000036.00,00000032.55,00000033.70,000000000133650,            85800,              052,              028,       51055372.50,        3007372.50
OPTSTK    ,IIFL      ,30/12/2025,00000560.00,PE      ,00000000.30,00000000.35,00000000.05,00000000.05,000000000377850,           333300,              202,              114,      186690157.50,          42157.50
OPTSTK    ,IIFL      ,30/12/2025,00000570.00,CE      ,00000027.30,00000031.10,00000022.00,00000023.45,000000000356400,           212850,              129,              070,      126777915.00,        5453415.00
OPTSTK    ,IIFL      ,30/12/2025,00000570.00,PE      ,00000000.45,00000000.60,00000000.05,00000000.10,000000000389400,           471900,              286,              204,      269094375.00,         111375.00
OPTSTK    ,IIFL      ,30/12/2025,00000580.00,CE      ,00000017.20,00000021.35,00000011.30,00000013.45,000000000202950,           551100,              334,              201,      328716630.00,        9078630.00
OPTSTK    ,IIFL      ,30/12/2025,00000580.00,PE      ,00000000.95,00000001.20,00000000.10,00000000.25,000000000820050,          1150050,              697,              537,      667537942.50,         508942.50
OPTSTK    ,IIFL      ,30/12/2025,00000590.00,CE      ,00000007.00,00000012.75,00000004.35,00000005.35,000000000160050,           531300,              322,              295,      317266950.00,        3799950.00
OPTSTK    ,IIFL      ,30/12/2025,00000590.00,PE      ,00000002.70,00000003.95,00000000.80,00000002.45,000000000242550,          2679600,             1624,             1271,     1587683955.00,        6719955.00
OPTSTK    ,IIFL      ,30/12/2025,00000600.00,CE      ,00000003.70,00000006.00,00000001.05,00000001.35,000000000716100,          3852750,             2335,             2043,     2323134990.00,       11484990.00
OPTSTK    ,IIFL      ,30/12/2025,00000600.00,PE      ,00000006.95,00000010.90,00000003.90,00000008.65,000000000318450,           793650,              481,              433,      481985542.50,        5795542.50
OPTSTK    ,IIFL      ,30/12/2025,00000610.00,CE      ,00000001.20,00000002.75,00000000.20,00000000.35,000000000686400,          3273600,             1984,             1709,     2001006892.50,        4110892.50
OPTSTK    ,IIFL      ,30/12/2025,00000610.00,PE      ,00000016.40,00000018.40,00000012.50,00000016.85,000000000107250,            37950,              023,              023,       23761237.50,         611737.50
OPTSTK    ,IIFL      ,30/12/2025,00000620.00,CE      ,00000000.70,00000001.40,00000000.15,00000000.20,000000000849750,          1823250,             1105,              789,     1131488490.00,        1073490.00
OPTSTK    ,IIFL      ,30/12/2025,00000630.00,CE      ,00000000.20,00000000.70,00000000.15,00000000.20,000000000587400,          1217700,              738,              461,      767499397.50,         348397.50
OPTSTK    ,IIFL      ,30/12/2025,00000630.00,PE      ,00000035.55,00000037.15,00000029.85,00000036.30,000000000024750,            26400,              016,              016,       17540490.00,         908490.00
OPTSTK    ,IIFL      ,30/12/2025,00000640.00,CE      ,00000000.20,00000000.40,00000000.10,00000000.15,000000000346500,           493350,              299,              225,      315857685.00,         113685.00
OPTSTK    ,IIFL      ,30/12/2025,00000660.00,CE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000008250,             1650,              001,              001,        1089247.50,            247.50
OPTSTK    ,IIFL      ,27/01/2026,00000500.00,PE      ,00000001.20,00000001.20,00000001.10,00000001.15,000000000075900,            23100,              014,              013,       11576895.00,          26895.00
OPTSTK    ,IIFL      ,27/01/2026,00000520.00,PE      ,00000001.55,00000001.55,00000001.55,00000001.55,000000000008250,             1650,              001,              001,         860557.50,           2557.50
OPTSTK    ,IIFL      ,27/01/2026,00000530.00,PE      ,00000003.75,00000003.75,00000002.50,00000003.00,000000000031350,             9900,              006,              003,        5277525.00,          30525.00
OPTSTK    ,IIFL      ,27/01/2026,00000540.00,PE      ,00000003.80,00000004.35,00000003.55,00000003.55,000000000155100,            31350,              019,              016,       17051677.50,         122677.50
OPTSTK    ,IIFL      ,27/01/2026,00000550.00,PE      ,00000006.35,00000006.35,00000004.35,00000005.40,000000000452100,           399300,              242,              135,      221821462.50,        2206462.50
OPTSTK    ,IIFL      ,27/01/2026,00000560.00,PE      ,00000007.90,00000008.25,00000006.95,00000007.50,000000000183150,            80850,              049,              038,       45884272.50,         608272.50
OPTSTK    ,IIFL      ,27/01/2026,00000570.00,CE      ,00000042.85,00000042.85,00000037.10,00000039.50,000000000023100,            18150,              011,              010,       11057227.50,         711727.50
OPTSTK    ,IIFL      ,27/01/2026,00000570.00,PE      ,00000009.40,00000011.10,00000009.05,00000010.15,000000000103950,            66000,              040,              035,       38304172.50,         684172.50
OPTSTK    ,IIFL      ,27/01/2026,00000580.00,CE      ,00000036.00,00000036.00,00000032.25,00000035.40,000000000097350,            21450,              013,              013,       13162297.50,         721297.50
OPTSTK    ,IIFL      ,27/01/2026,00000580.00,PE      ,00000013.50,00000014.70,00000010.85,00000013.65,000000000169950,           153450,              093,              073,       91035862.50,        2034862.50
OPTSTK    ,IIFL      ,27/01/2026,00000590.00,CE      ,00000029.00,00000030.40,00000024.30,00000025.40,000000000094050,            94050,              057,              056,       57987022.50,        2497522.50
OPTSTK    ,IIFL      ,27/01/2026,00000590.00,PE      ,00000017.75,00000019.20,00000014.50,00000018.10,000000000153450,           176550,              107,              101,      107316577.50,        3152077.50
OPTSTK    ,IIFL      ,27/01/2026,00000600.00,CE      ,00000021.70,00000026.10,00000019.70,00000020.70,000000000829950,           904200,              548,              495,      563131057.50,       20611057.50
OPTSTK    ,IIFL      ,27/01/2026,00000600.00,PE      ,00000021.65,00000024.35,00000019.15,00000023.05,000000000240900,           183150,              111,              110,      113876317.50,        3986317.50
OPTSTK    ,IIFL      ,27/01/2026,00000610.00,CE      ,00000017.05,00000021.70,00000015.45,00000016.25,000000000189750,           255750,              155,              124,      160689787.50,        4682287.50
OPTSTK    ,IIFL      ,27/01/2026,00000610.00,PE      ,00000028.00,00000028.55,00000023.70,00000028.55,000000000155100,            26400,              016,              015,       16811850.00,         707850.00
OPTSTK    ,IIFL      ,27/01/2026,00000620.00,CE      ,00000013.95,00000016.70,00000012.00,00000012.75,000000000405900,           321750,              195,              164,      203969535.00,        4484535.00
OPTSTK    ,IIFL      ,27/01/2026,00000620.00,PE      ,00000035.35,00000035.35,00000035.35,00000035.35,000000000009900,             1650,              001,              001,        1081327.50,          58327.50
OPTSTK    ,IIFL      ,27/01/2026,00000630.00,CE      ,00000012.90,00000012.90,00000009.25,00000009.60,000000000047850,            64350,              039,              035,       41213700.00,         673200.00
OPTSTK    ,IIFL      ,27/01/2026,00000640.00,CE      ,00000008.50,00000010.15,00000007.20,00000007.55,000000000222750,           130350,              079,              073,       84513412.50,        1089412.50
OPTSTK    ,IIFL      ,27/01/2026,00000640.00,PE      ,00000049.45,00000049.45,00000049.45,00000049.45,000000000001650,             1650,              001,              001,        1137592.50,          81592.50
OPTSTK    ,IIFL      ,27/01/2026,00000650.00,CE      ,00000006.50,00000007.70,00000005.50,00000005.75,000000000092400,           118800,              072,              050,       77999872.50,         779872.50
OPTSTK    ,IIFL      ,27/01/2026,00000660.00,CE      ,00000004.50,00000005.35,00000004.05,00000004.25,000000000034650,            21450,              013,              013,       14256742.50,          99742.50
OPTSTK    ,IIFL      ,27/01/2026,00000670.00,CE      ,00000002.40,00000003.20,00000002.40,00000003.20,000000000004950,             4950,              003,              002,        3331020.00,          14520.00
OPTSTK    ,IIFL      ,27/01/2026,00000680.00,CE      ,00000002.90,00000003.30,00000002.40,00000002.55,000000000034650,            49500,              030,              023,       33790680.00,         130680.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000620.00,CE      ,00000119.50,00000119.50,00000118.50,00000118.50,000000000004000,             2000,              002,              002,        1478000.00,         238000.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000650.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000122000,             2000,              002,              001,        1300100.00,            100.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000660.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000255000,             8000,              008,              005,        5280650.00,            650.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000670.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000348000,             3000,              003,              003,        2010150.00,            150.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000680.00,CE      ,00000057.50,00000061.30,00000057.50,00000060.55,000000000053000,            19000,              019,              010,       14035350.00,        1115350.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000680.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000176000,             3000,              003,              003,        2040150.00,            150.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000690.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.10,000000000129000,            34000,              034,              031,       23463800.00,           3800.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000700.00,CE      ,00000040.50,00000040.60,00000037.70,00000040.20,000000000235000,            32000,              032,              028,       23663500.00,        1263500.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000700.00,PE      ,00000000.20,00000000.25,00000000.10,00000000.15,000000000590000,           226000,              226,              109,      158236650.00,          36650.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000710.00,CE      ,00000028.00,00000031.35,00000028.00,00000030.75,000000000119000,            14000,              014,              014,       10361150.00,         421150.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000710.00,PE      ,00000000.45,00000000.45,00000000.25,00000000.30,000000000163000,            80000,              080,              066,       56822650.00,          22650.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000720.00,CE      ,00000020.40,00000021.55,00000018.35,00000020.95,000000000261000,            83000,              083,              065,       61402350.00,        1642350.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000720.00,PE      ,00000000.45,00000000.55,00000000.30,00000000.35,000000000275000,           185000,              185,              126,      133276250.00,          76250.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000730.00,CE      ,00000011.50,00000012.40,00000008.55,00000011.30,000000000274000,           182000,              182,              165,      134784650.00,        1924650.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000730.00,PE      ,00000001.50,00000001.50,00000000.60,00000000.70,000000000344000,           566000,              566,              479,      413764800.00,         584800.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000740.00,CE      ,00000005.00,00000005.20,00000002.40,00000003.10,000000000468000,          1123000,             1123,              921,      834680850.00,        3660850.00
OPTSTK    ,INDHOTEL  ,30/12/2025,00000740.00,PE      ,00000004.70,00000005.50,00000002.50,00000002.95,000000000363000,           442000,              442,              388,      328776200.00,        1696200.00
